frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
20919,340.19885,708.7897,356.0,-126.0,300.0,589.0,59.9411,351724.0,,,,
20920,340.47974,707.99603,356.0,-126.0,300.0,589.0,60.13698,351739.0,,,,
20921,340.76062,707.2024,356.0,-126.0,300.0,588.0,60.07242,351757.0,,,,
20922,341.0415,706.40875,356.0,-126.0,300.0,587.0,59.911705,351774.0,,,,
20923,341.3224,705.6151,356.0,-126.0,300.0,587.0,59.839832,351791.0,,,,
20924,341.60327,704.8215,356.0,-126.0,300.0,586.0,60.07287,351807.0,,,,
20925,341.88416,704.02783,356.0,-126.0,301.0,585.0,59.836197,351825.0,,,,
20926,342.16504,703.2342,356.0,-126.0,301.0,585.0,60.057484,351840.0,,,,
20927,342.44592,702.44055,356.0,-126.0,301.0,584.0,59.7303,351858.0,,,,
20928,342.7268,701.6469,356.0,-126.0,301.0,583.0,60.218536,351873.0,,,,
20929,343.0077,700.8533,356.0,-126.0,301.0,583.0,59.985382,351890.0,,,,
20930,343.28857,700.05963,356.0,-126.0,301.0,582.0,60.085384,351907.0,,,,
20931,343.56946,699.266,356.0,-126.0,301.0,581.0,59.80842,351925.0,,,,
20932,343.85034,698.47235,356.0,-126.0,301.0,580.0,60.059906,351940.0,,,,
20933,344.13123,697.6787,356.0,-126.0,301.0,580.0,60.133667,351956.0,,,,
20934,344.4121,696.8851,356.0,-126.0,301.0,579.0,60.03176,351973.0,,,,
20935,344.693,696.09143,356.0,-126.0,301.0,578.0,59.86667,351991.0,,,,
20936,344.97388,695.2978,356.0,-126.0,301.0,578.0,60.10758,352006.0,,,,
20937,345.25476,694.50415,356.0,-126.0,301.0,577.0,60.03217,352023.0,,,,
20938,345.53564,693.7105,356.0,-126.0,301.0,576.0,59.96099,352040.0,,,,
20939,345.81653,692.9169,356.0,-126.0,302.0,576.0,60.094803,352056.0,,,,
20940,346.0974,692.1232,356.0,-126.0,302.0,575.0,60.019264,352073.0,,,,
20941,346.3783,691.3296,356.0,-126.0,302.0,574.0,60.147293,352089.0,,,,
20942,346.65918,690.53595,356.0,-126.0,302.0,574.0,59.95672,352108.0,,,,
20943,346.94006,689.7423,356.0,-126.0,302.0,573.0,60.17749,352122.0,,,,
20944,347.22095,688.94867,356.0,-126.0,302.0,572.0,60.132256,352139.0,,,,
20945,347.50183,688.155,356.0,-126.0,302.0,572.0,60.062794,352156.0,,,,
20946,347.7827,687.3614,356.0,-126.0,302.0,571.0,60.003277,352173.0,,,,
20947,348.0636,686.56775,356.0,-126.0,302.0,570.0,59.93914,352190.0,,,,
20948,348.34448,685.7741,356.0,-126.0,302.0,570.0,60.05815,352206.0,,,,
20949,348.62537,684.98047,356.0,-126.0,302.0,569.0,60.004482,352223.0,,,,
20950,348.90625,684.1868,356.0,-126.0,302.0,568.0,60.027874,352240.0,,,,
20951,349.18713,683.3932,356.0,-126.0,302.0,568.0,59.82546,352258.0,,,,
20952,349.46802,682.59955,356.0,-126.0,302.0,567.0,60.010124,352273.0,,,,
20953,349.7489,681.8059,356.0,-126.0,302.0,566.0,60.030716,352290.0,,,,
20954,350.0298,681.01227,356.0,-126.0,302.0,566.0,60.04107,352307.0,,,,
20955,350.31067,680.2186,356.0,-126.0,302.0,565.0,60.0028,352324.0,,,,
20956,350.59155,679.425,356.0,-126.0,303.0,564.0,60.12156,352340.0,,,,
